월(Monthly),구  분,부문명,시도별,사용검사실적
2017-02,합,공공임대,전남,0
2017-02,합,공공임대,경북,0
2017-02,합,공공임대,경남,521
2017-02,합,공공임대,제주,0
2017-02,합,공공분양,전국,767
2017-02,합,공공분양,서울,0
2017-02,합,공공분양,인천,0
2017-02,합,공공분양,경기,0
2017-02,합,공공분양,부산,0
2017-02,합,공공분양,대구,0
2017-02,합,공공분양,광주,0
2017-02,합,공공분양,대전,0
2017-02,합,공공분양,울산,0
2017-02,합,공공분양,세종,0
2017-02,합,공공분양,강원,0
2017-02,합,공공분양,충북,0
2017-02,합,공공분양,충남,0
2017-02,합,공공분양,전북,0
2017-02,합,공공분양,전남,0
2017-02,합,공공분양,경북,0
2017-02,합,공공분양,경남,767
2017-02,합,공공분양,제주,0
2017-02,지자체,소계,전국,0
2017-02,지자체,소계,서울,0
2017-02,지자체,소계,인천,0
2017-02,지자체,소계,경기,0
2017-02,지자체,소계,부산,0
2017-02,지자체,소계,대구,0
2017-02,지자체,소계,광주,0
2017-02,지자체,소계,대전,0
2017-02,지자체,소계,울산,0
2017-02,지자체,소계,세종,0
2017-02,지자체,소계,강원,0
2017-02,지자체,소계,충북,0
2017-02,지자체,소계,충남,0
2017-02,지자체,소계,전북,0
2017-02,지자체,소계,전남,0
2017-02,지자체,소계,경북,0
2017-02,지자체,소계,경남,0
2017-02,지자체,소계,제주,0
2017-02,지자체,국민임대,전국,0
2017-02,지자체,국민임대,서울,0
2017-02,지자체,국민임대,인천,0
2017-02,지자체,국민임대,경기,0
2017-02,지자체,국민임대,부산,0
2017-02,지자체,국민임대,대구,0
2017-02,지자체,국민임대,광주,0
2017-02,지자체,국민임대,대전,0
2017-02,지자체,국민임대,울산,0
2017-02,지자체,국민임대,세종,0
2017-02,지자체,국민임대,강원,0
2017-02,지자체,국민임대,충북,0
2017-02,지자체,국민임대,충남,0
2017-02,지자체,국민임대,전북,0
2017-02,지자체,국민임대,전남,0
2017-02,지자체,국민임대,경북,0
2017-02,지자체,국민임대,경남,0
2017-02,지자체,국민임대,제주,0
2017-02,지자체,공공임대,전국,0
2017-02,지자체,공공임대,서울,0
2017-02,지자체,공공임대,인천,0
2017-02,지자체,공공임대,경기,0
2017-02,지자체,공공임대,부산,0
2017-02,지자체,공공임대,대구,0
2017-02,지자체,공공임대,광주,0
2017-02,지자체,공공임대,대전,0
2017-02,지자체,공공임대,울산,0
2017-02,지자체,공공임대,세종,0
2017-02,지자체,공공임대,강원,0
2017-02,지자체,공공임대,충북,0
2017-02,지자체,공공임대,충남,0
2017-02,지자체,공공임대,전북,0
2017-02,지자체,공공임대,전남,0
2017-02,지자체,공공임대,경북,0
2017-02,지자체,공공임대,경남,0
2017-02,지자체,공공임대,제주,0
2017-02,지자체,공공분양,전국,0
2017-02,지자체,공공분양,서울,0
2017-02,지자체,공공분양,인천,0
2017-02,지자체,공공분양,경기,0
2017-02,지자체,공공분양,부산,0
2017-02,지자체,공공분양,대구,0
2017-02,지자체,공공분양,광주,0
2017-02,지자체,공공분양,대전,0
2017-02,지자체,공공분양,울산,0
2017-02,지자체,공공분양,세종,0
2017-02,지자체,공공분양,강원,0
2017-02,지자체,공공분양,충북,0
2017-02,지자체,공공분양,충남,0
2017-02,지자체,공공분양,전북,0
2017-02,지자체,공공분양,전남,0
2017-02,지자체,공공분양,경북,0
2017-02,지자체,공공분양,경남,0
2017-02,지자체,공공분양,제주,0
2017-02,LH,소계,전국,0
2017-02,LH,소계,서울,0
2017-02,LH,소계,인천,0
2017-02,LH,소계,경기,0
2017-02,LH,소계,부산,0
2017-02,LH,소계,대구,0
2017-02,LH,소계,광주,0
2017-02,LH,소계,대전,0
2017-02,LH,소계,울산,0
2017-02,LH,소계,세종,0
2017-02,LH,소계,강원,0
2017-02,LH,소계,충북,0
2017-02,LH,소계,충남,0
2017-02,LH,소계,전북,0
2017-02,LH,소계,전남,0
2017-02,LH,소계,경북,0
2017-02,LH,소계,경남,0
2017-02,LH,소계,제주,0
2017-02,LH,국민임대,전국,0
2017-02,LH,국민임대,서울,0
2017-02,LH,국민임대,인천,0
2017-02,LH,국민임대,경기,0
2017-02,LH,국민임대,부산,0
2017-02,LH,국민임대,대구,0
2017-02,LH,국민임대,광주,0
2017-02,LH,국민임대,대전,0
2017-02,LH,국민임대,울산,0
2017-02,LH,국민임대,세종,0
2017-02,LH,국민임대,강원,0
2017-02,LH,국민임대,충북,0
2017-02,LH,국민임대,충남,0
2017-02,LH,국민임대,전북,0
2017-02,LH,국민임대,전남,0
2017-02,LH,국민임대,경북,0
2017-02,LH,국민임대,경남,0
2017-02,LH,국민임대,제주,0
2017-02,LH,공공임대,전국,0
2017-02,LH,공공임대,서울,0
2017-02,LH,공공임대,인천,0
2017-02,LH,공공임대,경기,0
2017-02,LH,공공임대,부산,0
2017-02,LH,공공임대,대구,0
2017-02,LH,공공임대,광주,0
2017-02,LH,공공임대,대전,0
2017-02,LH,공공임대,울산,0
2017-02,LH,공공임대,세종,0
2017-02,LH,공공임대,강원,0
2017-02,LH,공공임대,충북,0
2017-02,LH,공공임대,충남,0
2017-02,LH,공공임대,전북,0
2017-02,LH,공공임대,전남,0
2017-02,LH,공공임대,경북,0
2017-02,LH,공공임대,경남,0
2017-02,LH,공공임대,제주,0
2017-02,LH,공공분양,전국,0
2017-02,LH,공공분양,서울,0
2017-02,LH,공공분양,인천,0
2017-02,LH,공공분양,경기,0
2017-02,LH,공공분양,부산,0
2017-02,LH,공공분양,대구,0
2017-02,LH,공공분양,광주,0
2017-02,LH,공공분양,대전,0
2017-02,LH,공공분양,울산,0
2017-02,LH,공공분양,세종,0
2017-02,LH,공공분양,강원,0
2017-02,LH,공공분양,충북,0
2017-02,LH,공공분양,충남,0
2017-02,LH,공공분양,전북,0
2017-02,LH,공공분양,전남,0
2017-02,LH,공공분양,경북,0
2017-02,LH,공공분양,경남,0
2017-02,LH,공공분양,제주,0
2017-02,주택업체,소계,전국,1,993
2017-02,주택업체,소계,서울,0
2017-02,주택업체,소계,인천,0
2017-02,주택업체,소계,경기,0
2017-02,주택업체,소계,부산,0
2017-02,주택업체,소계,대구,0
2017-02,주택업체,소계,광주,0
2017-02,주택업체,소계,대전,0
2017-02,주택업체,소계,울산,0
2017-02,주택업체,소계,세종,0
2017-02,주택업체,소계,강원,0
2017-02,주택업체,소계,충북,0
2017-02,주택업체,소계,충남,705
2017-02,주택업체,소계,전북,0
2017-02,주택업체,소계,전남,0
2017-02,주택업체,소계,경북,0
2017-02,주택업체,소계,경남,1,288
2017-02,주택업체,소계,제주,0
2017-02,주택업체,국민임대,전국,0
2017-02,주택업체,국민임대,서울,0
2017-02,주택업체,국민임대,인천,0
2017-02,주택업체,국민임대,경기,0
2017-02,주택업체,국민임대,부산,0
2017-02,주택업체,국민임대,대구,0
2017-02,주택업체,국민임대,광주,0
2017-02,주택업체,국민임대,대전,0
2017-02,주택업체,국민임대,울산,0
2017-02,주택업체,국민임대,세종,0
2017-02,주택업체,국민임대,강원,0
2017-02,주택업체,국민임대,충북,0
2017-02,주택업체,국민임대,충남,0
2017-02,주택업체,국민임대,전북,0
2017-02,주택업체,국민임대,전남,0
2017-02,주택업체,국민임대,경북,0
2017-02,주택업체,국민임대,경남,0
2017-02,주택업체,국민임대,제주,0
2017-02,주택업체,공공임대,전국,1,226
2017-02,주택업체,공공임대,서울,0
2017-02,주택업체,공공임대,인천,0
2017-02,주택업체,공공임대,경기,0
2017-02,주택업체,공공임대,부산,0
2017-02,주택업체,공공임대,대구,0
2017-02,주택업체,공공임대,광주,0
2017-02,주택업체,공공임대,대전,0
2017-02,주택업체,공공임대,울산,0
2017-02,주택업체,공공임대,세종,0
2017-02,주택업체,공공임대,강원,0
2017-02,주택업체,공공임대,충북,0
2017-02,주택업체,공공임대,충남,705
2017-02,주택업체,공공임대,전북,0
2017-02,주택업체,공공임대,전남,0
2017-02,주택업체,공공임대,경북,0
2017-02,주택업체,공공임대,경남,521
2017-02,주택업체,공공임대,제주,0
2017-02,주택업체,공공분양,전국,767
2017-02,주택업체,공공분양,서울,0
2017-02,주택업체,공공분양,인천,0
2017-02,주택업체,공공분양,경기,0
2017-02,주택업체,공공분양,부산,0
2017-02,주택업체,공공분양,대구,0
2017-02,주택업체,공공분양,광주,0
2017-02,주택업체,공공분양,대전,0
2017-02,주택업체,공공분양,울산,0
2017-02,주택업체,공공분양,세종,0
2017-02,주택업체,공공분양,강원,0
2017-02,주택업체,공공분양,충북,0
2017-02,주택업체,공공분양,충남,0
2017-02,주택업체,공공분양,전북,0
2017-02,주택업체,공공분양,전남,0
2017-02,주택업체,공공분양,경북,0
2017-02,주택업체,공공분양,경남,767
2017-02,주택업체,공공분양,제주,0
2017-02,민간부문,소계,전국,42,462
2017-02,민간부문,소계,서울,5,796
2017-02,민간부문,소계,인천,2,405
2017-02,민간부문,소계,경기,11,699
2017-02,민간부문,소계,부산,984
2017-02,민간부문,소계,대구,2,420
2017-02,민간부문,소계,광주,859
2017-02,민간부문,소계,대전,221
2017-02,민간부문,소계,울산,1,145
2017-02,민간부문,소계,세종,2,346
2017-02,민간부문,소계,강원,471
2017-02,민간부문,소계,충북,1,105
2017-02,민간부문,소계,충남,5,993
2017-02,민간부문,소계,전북,215
2017-02,민간부문,소계,전남,414
2017-02,민간부문,소계,경북,2,498
2017-02,민간부문,소계,경남,2,628
2017-02,민간부문,소계,제주,1,263
2017-02,민간,민간임대,전국,497
2017-02,민간,민간임대,서울,497
2017-02,민간,민간임대,인천,0
2017-02,민간,민간임대,경기,0
2017-02,민간,민간임대,부산,0
2017-02,민간,민간임대,대구,0
2017-02,민간,민간임대,광주,0
2017-02,민간,민간임대,대전,0
2017-02,민간,민간임대,울산,0
2017-02,민간,민간임대,세종,0
2017-02,민간,민간임대,강원,0
2017-02,민간,민간임대,충북,0
2017-02,민간,민간임대,충남,0
2017-02,민간,민간임대,전북,0
2017-02,민간,민간임대,전남,0
2017-02,민간,민간임대,경북,0
2017-02,민간,민간임대,경남,0
2017-02,민간,민간임대,제주,0
2017-02,민간,민간분양,전국,41,965
2017-02,민간,민간분양,서울,5,299
2017-02,민간,민간분양,인천,2,405
2017-02,민간,민간분양,경기,11,699
2017-02,민간,민간분양,부산,984
2017-02,민간,민간분양,대구,2,420
2017-02,민간,민간분양,광주,859
2017-02,민간,민간분양,대전,221
2017-02,민간,민간분양,울산,1,145
2017-02,민간,민간분양,세종,2,346
2017-02,민간,민간분양,강원,471
2017-02,민간,민간분양,충북,1,105
2017-02,민간,민간분양,충남,5,993
2017-02,민간,민간분양,전북,215
2017-02,민간,민간분양,전남,414
2017-02,민간,민간분양,경북,2,498
2017-02,민간,민간분양,경남,2,628
2017-02,민간,민간분양,제주,1,263
2017-03,총계,총계,전국,33,218
2017-03,총계,총계,서울,5,992
2017-03,총계,총계,인천,727
2017-03,총계,총계,경기,7,410
2017-03,총계,총계,부산,2,101
2017-03,총계,총계,대구,1,461
2017-03,총계,총계,광주,1,235
2017-03,총계,총계,대전,314
2017-03,총계,총계,울산,995
2017-03,총계,총계,세종,605
2017-03,총계,총계,강원,307
2017-03,총계,총계,충북,507
2017-03,총계,총계,충남,741
2017-03,총계,총계,전북,1,256
2017-03,총계,총계,전남,1,555
2017-03,총계,총계,경북,2,078
2017-03,총계,총계,경남,3,921
2017-03,총계,총계,제주,2,013
2017-03,공공부문,소계,전국,1,539
2017-03,공공부문,소계,서울,763
2017-03,공공부문,소계,인천,0
2017-03,공공부문,소계,경기,0
2017-03,공공부문,소계,부산,0
2017-03,공공부문,소계,대구,0
2017-03,공공부문,소계,광주,0
2017-03,공공부문,소계,대전,0
2017-03,공공부문,소계,울산,0
2017-03,공공부문,소계,세종,0
2017-03,공공부문,소계,강원,0
2017-03,공공부문,소계,충북,198
2017-03,공공부문,소계,충남,158
2017-03,공공부문,소계,전북,0
2017-03,공공부문,소계,전남,420
2017-03,공공부문,소계,경북,0
2017-03,공공부문,소계,경남,0
2017-03,공공부문,소계,제주,0
2017-03,합,국민임대,전국,0
2017-03,합,국민임대,서울,0
2017-03,합,국민임대,인천,0
2017-03,합,국민임대,경기,0
2017-03,합,국민임대,부산,0
2017-03,합,국민임대,대구,0
2017-03,합,국민임대,광주,0
2017-03,합,국민임대,대전,0
2017-03,합,국민임대,울산,0
2017-03,합,국민임대,세종,0
2017-03,합,국민임대,강원,0
2017-03,합,국민임대,충북,0
2017-03,합,국민임대,충남,0
2017-03,합,국민임대,전북,0
2017-03,합,국민임대,전남,0
2017-03,합,국민임대,경북,0
2017-03,합,국민임대,경남,0
2017-03,합,국민임대,제주,0
2017-03,합,공공임대,전국,924
2017-03,합,공공임대,서울,148
2017-03,합,공공임대,인천,0
2017-03,합,공공임대,경기,0
2017-03,합,공공임대,부산,0
2017-03,합,공공임대,대구,0
2017-03,합,공공임대,광주,0
2017-03,합,공공임대,대전,0
2017-03,합,공공임대,울산,0
2017-03,합,공공임대,세종,0
2017-03,합,공공임대,강원,0
2017-03,합,공공임대,충북,198
2017-03,합,공공임대,충남,158
2017-03,합,공공임대,전북,0
2017-03,합,공공임대,전남,420
2017-03,합,공공임대,경북,0
2017-03,합,공공임대,경남,0
2017-03,합,공공임대,제주,0
2017-03,합,공공분양,전국,615
2017-03,합,공공분양,서울,615
2017-03,합,공공분양,인천,0
2017-03,합,공공분양,경기,0
2017-03,합,공공분양,부산,0
2017-03,합,공공분양,대구,0
2017-03,합,공공분양,광주,0
2017-03,합,공공분양,대전,0
2017-03,합,공공분양,울산,0
2017-03,합,공공분양,세종,0
2017-03,합,공공분양,강원,0
2017-03,합,공공분양,충북,0
2017-03,합,공공분양,충남,0
2017-03,합,공공분양,전북,0
2017-03,합,공공분양,전남,0
2017-03,합,공공분양,경북,0
2017-03,합,공공분양,경남,0
2017-03,합,공공분양,제주,0
2017-03,지자체,소계,전국,0
2017-03,지자체,소계,서울,0
2017-03,지자체,소계,인천,0
2017-03,지자체,소계,경기,0
2017-03,지자체,소계,부산,0
2017-03,지자체,소계,대구,0
2017-03,지자체,소계,광주,0
2017-03,지자체,소계,대전,0
2017-03,지자체,소계,울산,0
2017-03,지자체,소계,세종,0
2017-03,지자체,소계,강원,0
2017-03,지자체,소계,충북,0
2017-03,지자체,소계,충남,0
2017-03,지자체,소계,전북,0
2017-03,지자체,소계,전남,0
2017-03,지자체,소계,경북,0
2017-03,지자체,소계,경남,0
2017-03,지자체,소계,제주,0
2017-03,지자체,국민임대,전국,0
2017-03,지자체,국민임대,서울,0
2017-03,지자체,국민임대,인천,0
2017-03,지자체,국민임대,경기,0
2017-03,지자체,국민임대,부산,0
2017-03,지자체,국민임대,대구,0
2017-03,지자체,국민임대,광주,0
2017-03,지자체,국민임대,대전,0
2017-03,지자체,국민임대,울산,0
2017-03,지자체,국민임대,세종,0
2017-03,지자체,국민임대,강원,0
2017-03,지자체,국민임대,충북,0
2017-03,지자체,국민임대,충남,0
2017-03,지자체,국민임대,전북,0
2017-03,지자체,국민임대,전남,0
2017-03,지자체,국민임대,경북,0
2017-03,지자체,국민임대,경남,0
2017-03,지자체,국민임대,제주,0
2017-03,지자체,공공임대,전국,0
2017-03,지자체,공공임대,서울,0
2017-03,지자체,공공임대,인천,0
2017-03,지자체,공공임대,경기,0
2017-03,지자체,공공임대,부산,0
2017-03,지자체,공공임대,대구,0
2017-03,지자체,공공임대,광주,0
2017-03,지자체,공공임대,대전,0
2017-03,지자체,공공임대,울산,0
2017-03,지자체,공공임대,세종,0
2017-03,지자체,공공임대,강원,0
2017-03,지자체,공공임대,충북,0
2017-03,지자체,공공임대,충남,0
2017-03,지자체,공공임대,전북,0
2017-03,지자체,공공임대,전남,0
2017-03,지자체,공공임대,경북,0
2017-03,지자체,공공임대,경남,0
2017-03,지자체,공공임대,제주,0
2017-03,지자체,공공분양,전국,0
2017-03,지자체,공공분양,서울,0
2017-03,지자체,공공분양,인천,0
2017-03,지자체,공공분양,경기,0
2017-03,지자체,공공분양,부산,0
2017-03,지자체,공공분양,대구,0
2017-03,지자체,공공분양,광주,0
2017-03,지자체,공공분양,대전,0
2017-03,지자체,공공분양,울산,0
2017-03,지자체,공공분양,세종,0
2017-03,지자체,공공분양,강원,0
2017-03,지자체,공공분양,충북,0
2017-03,지자체,공공분양,충남,0
2017-03,지자체,공공분양,전북,0
2017-03,지자체,공공분양,전남,0
2017-03,지자체,공공분양,경북,0
2017-03,지자체,공공분양,경남,0
2017-03,지자체,공공분양,제주,0
2017-03,LH,소계,전국,198
2017-03,LH,소계,서울,0
2017-03,LH,소계,인천,0
2017-03,LH,소계,경기,0
2017-03,LH,소계,부산,0
2017-03,LH,소계,대구,0
2017-03,LH,소계,광주,0
2017-03,LH,소계,대전,0
2017-03,LH,소계,울산,0
2017-03,LH,소계,세종,0
2017-03,LH,소계,강원,0
2017-03,LH,소계,충북,198
2017-03,LH,소계,충남,0
2017-03,LH,소계,전북,0
2017-03,LH,소계,전남,0
2017-03,LH,소계,경북,0
2017-03,LH,소계,경남,0
2017-03,LH,소계,제주,0
2017-03,LH,국민임대,전국,0
2017-03,LH,국민임대,서울,0
2017-03,LH,국민임대,인천,0
2017-03,LH,국민임대,경기,0
2017-03,LH,국민임대,부산,0
2017-03,LH,국민임대,대구,0
2017-03,LH,국민임대,광주,0
2017-03,LH,국민임대,대전,0
2017-03,LH,국민임대,울산,0
2017-03,LH,국민임대,세종,0
2017-03,LH,국민임대,강원,0
2017-03,LH,국민임대,충북,0
2017-03,LH,국민임대,충남,0
2017-03,LH,국민임대,전북,0
2017-03,LH,국민임대,전남,0
2017-03,LH,국민임대,경북,0
2017-03,LH,국민임대,경남,0
2017-03,LH,국민임대,제주,0
2017-03,LH,공공임대,전국,198
2017-03,LH,공공임대,서울,0
2017-03,LH,공공임대,인천,0
2017-03,LH,공공임대,경기,0
2017-03,LH,공공임대,부산,0
2017-03,LH,공공임대,대구,0
2017-03,LH,공공임대,광주,0
2017-03,LH,공공임대,대전,0
2017-03,LH,공공임대,울산,0
2017-03,LH,공공임대,세종,0
2017-03,LH,공공임대,강원,0
2017-03,LH,공공임대,충북,198
2017-03,LH,공공임대,충남,0
2017-03,LH,공공임대,전북,0
2017-03,LH,공공임대,전남,0
2017-03,LH,공공임대,경북,0
2017-03,LH,공공임대,경남,0
2017-03,LH,공공임대,제주,0
2017-03,LH,공공분양,전국,0
2017-03,LH,공공분양,서울,0
2017-03,LH,공공분양,인천,0
2017-03,LH,공공분양,경기,0
2017-03,LH,공공분양,부산,0
2017-03,LH,공공분양,대구,0
2017-03,LH,공공분양,광주,0
2017-03,LH,공공분양,대전,0
2017-03,LH,공공분양,울산,0
2017-03,LH,공공분양,세종,0
2017-03,LH,공공분양,강원,0
2017-03,LH,공공분양,충북,0
2017-03,LH,공공분양,충남,0
2017-03,LH,공공분양,전북,0
2017-03,LH,공공분양,전남,0
2017-03,LH,공공분양,경북,0
2017-03,LH,공공분양,경남,0
2017-03,LH,공공분양,제주,0
2017-03,주택업체,소계,전국,1,341
2017-03,주택업체,소계,서울,763
2017-03,주택업체,소계,인천,0
2017-03,주택업체,소계,경기,0
2017-03,주택업체,소계,부산,0
2017-03,주택업체,소계,대구,0
2017-03,주택업체,소계,광주,0
2017-03,주택업체,소계,대전,0
2017-03,주택업체,소계,울산,0
2017-03,주택업체,소계,세종,0
2017-03,주택업체,소계,강원,0
2017-03,주택업체,소계,충북,0
2017-03,주택업체,소계,충남,158
2017-03,주택업체,소계,전북,0
2017-03,주택업체,소계,전남,420
2017-03,주택업체,소계,경북,0
2017-03,주택업체,소계,경남,0
2017-03,주택업체,소계,제주,0
2017-03,주택업체,국민임대,전국,0
2017-03,주택업체,국민임대,서울,0
2017-03,주택업체,국민임대,인천,0
2017-03,주택업체,국민임대,경기,0
2017-03,주택업체,국민임대,부산,0
2017-03,주택업체,국민임대,대구,0
2017-03,주택업체,국민임대,광주,0
2017-03,주택업체,국민임대,대전,0
2017-03,주택업체,국민임대,울산,0
2017-03,주택업체,국민임대,세종,0
2017-03,주택업체,국민임대,강원,0
2017-03,주택업체,국민임대,충북,0
2017-03,주택업체,국민임대,충남,0
2017-03,주택업체,국민임대,전북,0
2017-03,주택업체,국민임대,전남,0
2017-03,주택업체,국민임대,경북,0
2017-03,주택업체,국민임대,경남,0
2017-03,주택업체,국민임대,제주,0
2017-03,주택업체,공공임대,전국,726
2017-03,주택업체,공공임대,서울,148
2017-03,주택업체,공공임대,인천,0
2017-03,주택업체,공공임대,경기,0
2017-03,주택업체,공공임대,부산,0
2017-03,주택업체,공공임대,대구,0
2017-03,주택업체,공공임대,광주,0
2017-03,주택업체,공공임대,대전,0
2017-03,주택업체,공공임대,울산,0
2017-03,주택업체,공공임대,세종,0
2017-03,주택업체,공공임대,강원,0
2017-03,주택업체,공공임대,충북,0
2017-03,주택업체,공공임대,충남,158
2017-03,주택업체,공공임대,전북,0
2017-03,주택업체,공공임대,전남,420
2017-03,주택업체,공공임대,경북,0
2017-03,주택업체,공공임대,경남,0
2017-03,주택업체,공공임대,제주,0
2017-03,주택업체,공공분양,전국,615
2017-03,주택업체,공공분양,서울,615
2017-03,주택업체,공공분양,인천,0
2017-03,주택업체,공공분양,경기,0
2017-03,주택업체,공공분양,부산,0
2017-03,주택업체,공공분양,대구,0
2017-03,주택업체,공공분양,광주,0
2017-03,주택업체,공공분양,대전,0
2017-03,주택업체,공공분양,울산,0
2017-03,주택업체,공공분양,세종,0
2017-03,주택업체,공공분양,강원,0
2017-03,주택업체,공공분양,충북,0
2017-03,주택업체,공공분양,충남,0
2017-03,주택업체,공공분양,전북,0
2017-03,주택업체,공공분양,전남,0
2017-03,주택업체,공공분양,경북,0
2017-03,주택업체,공공분양,경남,0
2017-03,주택업체,공공분양,제주,0
2017-03,민간부문,소계,전국,31,679
2017-03,민간부문,소계,서울,5,229
2017-03,민간부문,소계,인천,727
2017-03,민간부문,소계,경기,7,410
2017-03,민간부문,소계,부산,2,101
2017-03,민간부문,소계,대구,1,461
2017-03,민간부문,소계,광주,1,235
2017-03,민간부문,소계,대전,314
2017-03,민간부문,소계,울산,995
2017-03,민간부문,소계,세종,605
2017-03,민간부문,소계,강원,307
2017-03,민간부문,소계,충북,309
2017-03,민간부문,소계,충남,583
2017-03,민간부문,소계,전북,1,256
2017-03,민간부문,소계,전남,1,135
2017-03,민간부문,소계,경북,2,078
2017-03,민간부문,소계,경남,3,921
2017-03,민간부문,소계,제주,2,013
2017-03,민간,민간임대,전국,0
2017-03,민간,민간임대,서울,0
2017-03,민간,민간임대,인천,0
2017-03,민간,민간임대,경기,0
2017-03,민간,민간임대,부산,0
2017-03,민간,민간임대,대구,0
2017-03,민간,민간임대,광주,0
2017-03,민간,민간임대,대전,0
2017-03,민간,민간임대,울산,0
2017-03,민간,민간임대,세종,0
2017-03,민간,민간임대,강원,0
2017-03,민간,민간임대,충북,0
2017-03,민간,민간임대,충남,0
2017-03,민간,민간임대,전북,0
2017-03,민간,민간임대,전남,0
2017-03,민간,민간임대,경북,0
2017-03,민간,민간임대,경남,0
2017-03,민간,민간임대,제주,0
2017-03,민간,민간분양,전국,31,679
2017-03,민간,민간분양,서울,5,229
2017-03,민간,민간분양,인천,727
2017-03,민간,민간분양,경기,7,410
2017-03,민간,민간분양,부산,2,101
2017-03,민간,민간분양,대구,1,461
2017-03,민간,민간분양,광주,1,235
2017-03,민간,민간분양,대전,314
2017-03,민간,민간분양,울산,995
2017-03,민간,민간분양,세종,605
2017-03,민간,민간분양,강원,307
2017-03,민간,민간분양,충북,309
2017-03,민간,민간분양,충남,583
2017-03,민간,민간분양,전북,1,256
2017-03,민간,민간분양,전남,1,135
2017-03,민간,민간분양,경북,2,078
2017-03,민간,민간분양,경남,3,921
2017-03,민간,민간분양,제주,2,013
2017-04,총계,총계,전국,50,580
2017-04,총계,총계,서울,6,786
2017-04,총계,총계,인천,820
2017-04,총계,총계,경기,10,563
2017-04,총계,총계,부산,3,398
2017-04,총계,총계,대구,172
2017-04,총계,총계,광주,820
2017-04,총계,총계,대전,2,975
2017-04,총계,총계,울산,982
2017-04,총계,총계,세종,7,515
2017-04,총계,총계,강원,772
2017-04,총계,총계,충북,2,284
2017-04,총계,총계,충남,1,797
2017-04,총계,총계,전북,781
2017-04,총계,총계,전남,852
2017-04,총계,총계,경북,640
2017-04,총계,총계,경남,8,453
2017-04,총계,총계,제주,970
2017-04,공공부문,소계,전국,8,374
2017-04,공공부문,소계,서울,0
2017-04,공공부문,소계,인천,0
2017-04,공공부문,소계,경기,3,614
2017-04,공공부문,소계,부산,652
2017-04,공공부문,소계,대구,0
2017-04,공공부문,소계,광주,607
2017-04,공공부문,소계,대전,0
2017-04,공공부문,소계,울산,0
2017-04,공공부문,소계,세종,0
2017-04,공공부문,소계,강원,0
2017-04,공공부문,소계,충북,1,175
2017-04,공공부문,소계,충남,0
2017-04,공공부문,소계,전북,0
2017-04,공공부문,소계,전남,0
2017-04,공공부문,소계,경북,0
2017-04,공공부문,소계,경남,2,326
2017-04,공공부문,소계,제주,0
2017-04,합,국민임대,전국,4,286
2017-04,합,국민임대,서울,0
2017-04,합,국민임대,인천,0
2017-04,합,국민임대,경기,2,590
2017-04,합,국민임대,부산,0
2017-04,합,국민임대,대구,0
2017-04,합,국민임대,광주,0
2017-04,합,국민임대,대전,0
2017-04,합,국민임대,울산,0
2017-04,합,국민임대,세종,0
2017-04,합,국민임대,강원,0
2017-04,합,국민임대,충북,0
2017-04,합,국민임대,충남,0
2017-04,합,국민임대,전북,0
2017-04,합,국민임대,전남,0
2017-04,합,국민임대,경북,0
2017-04,합,국민임대,경남,1,696
2017-04,합,국민임대,제주,0
2017-04,합,공공임대,전국,2,285
2017-04,합,공공임대,서울,0
2017-04,합,공공임대,인천,0
2017-04,합,공공임대,경기,1,024
2017-04,합,공공임대,부산,0
2017-04,합,공공임대,대구,0
2017-04,합,공공임대,광주,86
2017-04,합,공공임대,대전,0
2017-04,합,공공임대,울산,0
2017-04,합,공공임대,세종,0
2017-04,합,공공임대,강원,0
2017-04,합,공공임대,충북,1,175
2017-04,합,공공임대,충남,0
2017-04,합,공공임대,전북,0
2017-04,합,공공임대,전남,0
2017-04,합,공공임대,경북,0
2017-04,합,공공임대,경남,0
2017-04,합,공공임대,제주,0
2017-04,합,공공분양,전국,1,803
2017-04,합,공공분양,서울,0
2017-04,합,공공분양,인천,0
2017-04,합,공공분양,경기,0
2017-04,합,공공분양,부산,652
2017-04,합,공공분양,대구,0
2017-04,합,공공분양,광주,521
2017-04,합,공공분양,대전,0
2017-04,합,공공분양,울산,0
2017-04,합,공공분양,세종,0
2017-04,합,공공분양,강원,0
2017-04,합,공공분양,충북,0
2017-04,합,공공분양,충남,0
2017-04,합,공공분양,전북,0
2017-04,합,공공분양,전남,0
2017-04,합,공공분양,경북,0
2017-04,합,공공분양,경남,630
2017-04,합,공공분양,제주,0
2017-04,지자체,소계,전국,0
2017-04,지자체,소계,서울,0
2017-04,지자체,소계,인천,0
2017-04,지자체,소계,경기,0
2017-04,지자체,소계,부산,0
2017-04,지자체,소계,대구,0
2017-04,지자체,소계,광주,0
2017-04,지자체,소계,대전,0
2017-04,지자체,소계,울산,0
2017-04,지자체,소계,세종,0
2017-04,지자체,소계,강원,0
2017-04,지자체,소계,충북,0
2017-04,지자체,소계,충남,0
2017-04,지자체,소계,전북,0
2017-04,지자체,소계,전남,0
2017-04,지자체,소계,경북,0
2017-04,지자체,소계,경남,0
2017-04,지자체,소계,제주,0
2017-04,지자체,국민임대,전국,0
2017-04,지자체,국민임대,서울,0
2017-04,지자체,국민임대,인천,0
2017-04,지자체,국민임대,경기,0
2017-04,지자체,국민임대,부산,0
2017-04,지자체,국민임대,대구,0
2017-04,지자체,국민임대,광주,0
